date,market,crop,price_per_kg
2024-09-30,abuja,rice,495.66
2024-10-01,abuja,rice,496.28
2024-10-02,abuja,rice,445.65
2024-10-03,abuja,rice,466.12
2024-10-04,abuja,rice,475.56
2024-10-05,abuja,rice,491.44
2024-10-06,abuja,rice,477.91
2024-10-07,abuja,rice,467.24
2024-10-08,abuja,rice,487.5
2024-10-09,abuja,rice,473.85
2024-10-10,abuja,rice,475.06
2024-10-11,abuja,rice,476.21
2024-10-12,abuja,rice,484.85
2024-10-13,abuja,rice,471.74
2024-10-14,abuja,rice,486.13
2024-10-15,abuja,rice,474.81
2024-10-16,abuja,rice,460.05
2024-10-17,abuja,rice,474.94
2024-10-18,abuja,rice,460.39
2024-10-19,abuja,rice,475.66
2024-10-20,abuja,rice,486.99
2024-10-21,abuja,rice,458.88
2024-10-22,abuja,rice,479.72
2024-10-23,abuja,rice,462.0
2024-10-24,abuja,rice,476.86
2024-10-25,abuja,rice,486.27
2024-10-26,abuja,rice,442.22
2024-10-27,abuja,rice,456.83
2024-10-28,abuja,rice,467.5
2024-10-29,abuja,rice,477.25
2024-10-30,abuja,rice,469.93
2024-10-31,abuja,rice,471.42
2024-11-01,abuja,rice,501.75
2024-11-02,abuja,rice,453.77
2024-11-03,abuja,rice,487.89
2024-11-04,abuja,rice,465.83
2024-11-05,abuja,rice,478.71
2024-11-06,abuja,rice,501.55
2024-11-07,abuja,rice,480.15
2024-11-08,abuja,rice,475.21
2024-11-09,abuja,rice,492.87
2024-11-10,abuja,rice,485.6
2024-11-11,abuja,rice,457.09
2024-11-12,abuja,rice,472.79
2024-11-13,abuja,rice,442.98
2024-11-14,abuja,rice,459.9
2024-11-15,abuja,rice,472.08
2024-11-16,abuja,rice,458.32
2024-11-17,abuja,rice,470.8
2024-11-18,abuja,rice,466.25
2024-11-19,abuja,rice,473.96
2024-11-20,abuja,rice,459.53
2024-11-21,abuja,rice,451.61
2024-11-22,abuja,rice,486.68
2024-11-23,abuja,rice,457.4
2024-11-24,abuja,rice,473.97
2024-11-25,abuja,rice,484.96
2024-11-26,abuja,rice,465.94
2024-11-27,abuja,rice,450.64
2024-11-28,abuja,rice,460.19
2024-11-29,abuja,rice,477.33
2024-11-30,abuja,rice,465.06
2024-12-01,abuja,rice,444.0
2024-12-02,abuja,rice,470.01
2024-12-03,abuja,rice,472.15
2024-12-04,abuja,rice,455.28
2024-12-05,abuja,rice,469.03
2024-12-06,abuja,rice,463.28
2024-12-07,abuja,rice,456.4
2024-12-08,abuja,rice,439.94
2024-12-09,abuja,rice,474.28
2024-12-10,abuja,rice,469.21
2024-12-11,abuja,rice,466.23
2024-12-12,abuja,rice,479.9
2024-12-13,abuja,rice,470.71
2024-12-14,abuja,rice,466.51
2024-12-15,abuja,rice,423.61
2024-12-16,abuja,rice,473.16
2024-12-17,abuja,rice,456.42
2024-12-18,abuja,rice,459.37
2024-12-19,abuja,rice,459.05
2024-12-20,abuja,rice,465.29
2024-12-21,abuja,rice,469.98
2024-12-22,abuja,rice,462.41
2024-12-23,abuja,rice,459.66
2024-12-24,abuja,rice,455.66
2024-12-25,abuja,rice,402.74
2024-12-26,abuja,rice,447.21
2024-12-27,abuja,rice,437.21
2024-12-28,abuja,rice,468.32
2024-12-29,abuja,rice,459.23
2024-12-30,abuja,rice,443.02
2024-12-31,abuja,rice,444.07
2023-01-01,minna,rice,385.08
2023-01-02,minna,rice,364.16
2023-01-03,minna,rice,363.86
2023-01-04,minna,rice,407.15
2023-01-05,minna,rice,373.95
2023-01-06,minna,rice,371.08
2023-01-07,minna,rice,418.14
2023-01-08,minna,rice,399.85
2023-01-09,minna,rice,377.8
2023-01-10,minna,rice,389.99
2023-01-11,minna,rice,415.3
2023-01-12,minna,rice,397.91
2023-01-13,minna,rice,406.99
2023-01-14,minna,rice,400.66
2023-01-15,minna,rice,403.02
2023-01-16,minna,rice,390.84
2023-01-17,minna,rice,390.99
2023-01-18,minna,rice,395.21
2023-01-19,minna,rice,402.46
2023-01-20,minna,rice,388.45
2023-01-21,minna,rice,394.81
2023-01-22,minna,rice,389.17
2023-01-23,minna,rice,395.82
2023-01-24,minna,rice,376.81
2023-01-25,minna,rice,432.57
2023-01-26,minna,rice,385.32
2023-01-27,minna,rice,391.18
2023-01-28,minna,rice,385.17
2023-01-29,minna,rice,406.26
2023-01-30,minna,rice,395.17
2023-01-31,minna,rice,384.72
2023-02-01,minna,rice,408.45
2023-02-02,minna,rice,410.91
2023-02-03,minna,rice,399.15
2023-02-04,minna,rice,391.14
2023-02-05,minna,rice,432.52
2023-02-06,minna,rice,406.55
2023-02-07,minna,rice,383.96
2023-02-08,minna,rice,422.95
2023-02-09,minna,rice,390.97
2023-02-10,minna,rice,442.98
2023-02-11,minna,rice,405.38
2023-02-12,minna,rice,419.25
2023-02-13,minna,rice,375.46
2023-02-14,minna,rice,387.35
2023-02-15,minna,rice,425.32
2023-02-16,minna,rice,411.26
2023-02-17,minna,rice,436.44
2023-02-18,minna,rice,414.63
2023-02-19,minna,rice,410.24
2023-02-20,minna,rice,433.16
2023-02-21,minna,rice,423.56
2023-02-22,minna,rice,406.76
2023-02-23,minna,rice,394.37
2023-02-24,minna,rice,376.54
2023-02-25,minna,rice,404.68
2023-02-26,minna,rice,394.41
2023-02-27,minna,rice,449.03
2023-02-28,minna,rice,402.97
2023-03-01,minna,rice,403.02
2023-03-02,minna,rice,391.37
2023-03-03,minna,rice,409.77
2023-03-04,minna,rice,404.49
2023-03-05,minna,rice,439.3
2023-03-06,minna,rice,417.25
2023-03-07,minna,rice,415.12
2023-03-08,minna,rice,413.73
2023-03-09,minna,rice,427.31
2023-03-10,minna,rice,409.97
2023-03-11,minna,rice,426.39
2023-03-12,minna,rice,440.33
2023-03-13,minna,rice,424.19
2023-03-14,minna,rice,414.41
2023-03-15,minna,rice,404.71
2023-03-16,minna,rice,414.78
2023-03-17,minna,rice,427.14
2023-03-18,minna,rice,397.5
2023-03-19,minna,rice,431.69
2023-03-20,minna,rice,423.1
2023-03-21,minna,rice,418.33
2023-03-22,minna,rice,411.36
2023-03-23,minna,rice,414.31
2023-03-24,minna,rice,430.0
2023-03-25,minna,rice,419.94
2023-03-26,minna,rice,414.91
2023-03-27,minna,rice,429.1
2023-03-28,minna,rice,429.96
2023-03-29,minna,rice,405.1
2023-03-30,minna,rice,431.45
2023-03-31,minna,rice,459.37
2023-04-01,minna,rice,430.55
2023-04-02,minna,rice,399.78
2023-04-03,minna,rice,426.91
2023-04-04,minna,rice,398.42
2023-04-05,minna,rice,470.22
2023-04-06,minna,rice,457.13
2023-04-07,minna,rice,415.84
2023-04-08,minna,rice,393.46
2023-04-09,minna,rice,413.26
2023-04-10,minna,rice,423.47
2023-04-11,minna,rice,401.06
2023-04-12,minna,rice,425.5
2023-04-13,minna,rice,424.01
2023-04-14,minna,rice,428.69
2023-04-15,minna,rice,430.38
2023-04-16,minna,rice,413.45
2023-04-17,minna,rice,415.24
2023-04-18,minna,rice,428.28
2023-04-19,minna,rice,418.76
2023-04-20,minna,rice,440.95
2023-04-21,minna,rice,428.63
2023-04-22,minna,rice,454.96
2023-04-23,minna,rice,440.15
2023-04-24,minna,rice,444.34
2023-04-25,minna,rice,430.57
2023-04-26,minna,rice,431.05
2023-04-27,minna,rice,453.7
2023-04-28,minna,rice,423.61
2023-04-29,minna,rice,436.96
2023-04-30,minna,rice,425.42
2023-05-01,minna,rice,425.48
2023-05-02,minna,rice,412.68
2023-05-03,minna,rice,418.86
2023-05-04,minna,rice,416.27
2023-05-05,minna,rice,438.14
2023-05-06,minna,rice,444.58
2023-05-07,minna,rice,428.39
2023-05-08,minna,rice,433.08
2023-05-09,minna,rice,427.65
2023-05-10,minna,rice,418.26
2023-05-11,minna,rice,442.24
2023-05-12,minna,rice,439.26
2023-05-13,minna,rice,402.84
2023-05-14,minna,rice,425.89
2023-05-15,minna,rice,417.32
2023-05-16,minna,rice,424.35
2023-05-17,minna,rice,420.34
2023-05-18,minna,rice,429.25
2023-05-19,minna,rice,425.18
2023-05-20,minna,rice,424.84
2023-05-21,minna,rice,445.69
2023-05-22,minna,rice,437.77
2023-05-23,minna,rice,419.67
2023-05-24,minna,rice,421.74
2023-05-25,minna,rice,436.68
2023-05-26,minna,rice,436.59
2023-05-27,minna,rice,420.86
2023-05-28,minna,rice,426.08
2023-05-29,minna,rice,455.78
2023-05-30,minna,rice,420.86
2023-05-31,minna,rice,456.51
2023-06-01,minna,rice,444.86
2023-06-02,minna,rice,453.65
2023-06-03,minna,rice,419.83
2023-06-04,minna,rice,426.31
2023-06-05,minna,rice,422.17
2023-06-06,minna,rice,444.6
2023-06-07,minna,rice,420.2
2023-06-08,minna,rice,438.66
2023-06-09,minna,rice,437.75
2023-06-10,minna,rice,427.2
2023-06-11,minna,rice,446.32
2023-06-12,minna,rice,429.11
2023-06-13,minna,rice,439.34
2023-06-14,minna,rice,420.14
2023-06-15,minna,rice,416.69
2023-06-16,minna,rice,437.32
2023-06-17,minna,rice,432.83
2023-06-18,minna,rice,429.95
2023-06-19,minna,rice,421.35
2023-06-20,minna,rice,448.24
2023-06-21,minna,rice,409.86
2023-06-22,minna,rice,408.86
2023-06-23,minna,rice,438.9
2023-06-24,minna,rice,437.49
2023-06-25,minna,rice,430.01
2023-06-26,minna,rice,420.59
2023-06-27,minna,rice,431.66
2023-06-28,minna,rice,448.86
2023-06-29,minna,rice,459.98
2023-06-30,minna,rice,400.0
2023-07-01,minna,rice,417.46
2023-07-02,minna,rice,416.29
2023-07-03,minna,rice,446.2
2023-07-04,minna,rice,387.12
2023-07-05,minna,rice,429.72
2023-07-06,minna,rice,418.4
2023-07-07,minna,rice,445.24
2023-07-08,minna,rice,442.99
2023-07-09,minna,rice,426.44
2023-07-10,minna,rice,398.29
2023-07-11,minna,rice,412.39
2023-07-12,minna,rice,413.65
2023-07-13,minna,rice,400.99
2023-07-14,minna,rice,436.19
2023-07-15,minna,rice,398.54
2023-07-16,minna,rice,447.16
2023-07-17,minna,rice,446.79
2023-07-18,minna,rice,412.85
2023-07-19,minna,rice,422.73
2023-07-20,minna,rice,416.66
2023-07-21,minna,rice,430.26
2023-07-22,minna,rice,435.26
2023-07-23,minna,rice,420.35
2023-07-24,minna,rice,423.02
2023-07-25,minna,rice,407.07
2023-07-26,minna,rice,421.85
2023-07-27,minna,rice,417.57
2023-07-28,minna,rice,401.82
2023-07-29,minna,rice,414.31
2023-07-30,minna,rice,408.66
2023-07-31,minna,rice,405.05
2023-08-01,minna,rice,396.99
2023-08-02,minna,rice,413.92
2023-08-03,minna,rice,401.47
2023-08-04,minna,rice,405.52
2023-08-05,minna,rice,427.27
2023-08-06,minna,rice,420.54
2023-08-07,minna,rice,397.1
2023-08-08,minna,rice,415.76
2023-08-09,minna,rice,412.23
2023-08-10,minna,rice,434.3
2023-08-11,minna,rice,429.34
2023-08-12,minna,rice,387.19
2023-08-13,minna,rice,421.07
2023-08-14,minna,rice,426.46
2023-08-15,minna,rice,415.95
2023-08-16,minna,rice,402.74
2023-08-17,minna,rice,441.69
2023-08-18,minna,rice,416.06
2023-08-19,minna,rice,434.62
2023-08-20,minna,rice,425.26
2023-08-21,minna,rice,412.15
2023-08-22,minna,rice,396.8
2023-08-23,minna,rice,404.34
2023-08-24,minna,rice,401.1
2023-08-25,minna,rice,386.48
2023-08-26,minna,rice,412.76
2023-08-27,minna,rice,425.48
2023-08-28,minna,rice,398.36
2023-08-29,minna,rice,433.19
2023-08-30,minna,rice,379.5
2023-08-31,minna,rice,416.48
2023-09-01,minna,rice,424.9
2023-09-02,minna,rice,397.63
2023-09-03,minna,rice,397.48
2023-09-04,minna,rice,414.65
2023-09-05,minna,rice,406.56
2023-09-06,minna,rice,370.31
2023-09-07,minna,rice,386.41
2023-09-08,minna,rice,397.88
2023-09-09,minna,rice,378.05
2023-09-10,minna,rice,390.46
2023-09-11,minna,rice,377.59
2023-09-12,minna,rice,391.13
2023-09-13,minna,rice,391.2
2023-09-14,minna,rice,400.65
2023-09-15,minna,rice,393.89
2023-09-16,minna,rice,401.99
2023-09-17,minna,rice,399.88
2023-09-18,minna,rice,408.75
2023-09-19,minna,rice,406.09
2023-09-20,minna,rice,404.18
2023-09-21,minna,rice,437.23
2023-09-22,minna,rice,397.36
2023-09-23,minna,rice,429.12
2023-09-24,minna,rice,397.5
2023-09-25,minna,rice,390.02
2023-09-26,minna,rice,385.47
2023-09-27,minna,rice,412.04
2023-09-28,minna,rice,413.52
2023-09-29,minna,rice,398.24
2023-09-30,minna,rice,405.5
2023-10-01,minna,rice,370.61
2023-10-02,minna,rice,366.34
2023-10-03,minna,rice,405.98
2023-10-04,minna,rice,385.95
2023-10-05,minna,rice,398.12
2023-10-06,minna,rice,376.76
2023-10-07,minna,rice,410.39
2023-10-08,minna,rice,364.25
2023-10-09,minna,rice,366.11
2023-10-10,minna,rice,406.27
2023-10-11,minna,rice,347.88
2023-10-12,minna,rice,390.31
2023-10-13,minna,rice,383.0
2023-10-14,minna,rice,373.66
2023-10-15,minna,rice,381.0
2023-10-16,minna,rice,371.39
2023-10-17,minna,rice,405.27
2023-10-18,minna,rice,408.69
2023-10-19,minna,rice,372.72
2023-10-20,minna,rice,386.15
2023-10-21,minna,rice,362.92
2023-10-22,minna,rice,396.94
2023-10-23,minna,rice,396.26
2023-10-24,minna,rice,376.73
2023-10-25,minna,rice,380.9
2023-10-26,minna,rice,379.02
2023-10-27,minna,rice,356.9
2023-10-28,minna,rice,401.91
2023-10-29,minna,rice,368.51
2023-10-30,minna,rice,368.32
2023-10-31,minna,rice,376.77
2023-11-01,minna,rice,392.91
2023-11-02,minna,rice,369.92
2023-11-03,minna,rice,350.18
2023-11-04,minna,rice,365.17
2023-11-05,minna,rice,383.68
2023-11-06,minna,rice,408.71
2023-11-07,minna,rice,359.08
2023-11-08,minna,rice,358.31
2023-11-09,minna,rice,354.98
2023-11-10,minna,rice,352.98
2023-11-11,minna,rice,393.44
2023-11-12,minna,rice,397.36
2023-11-13,minna,rice,378.29
2023-11-14,minna,rice,368.84
2023-11-15,minna,rice,400.97
2023-11-16,minna,rice,377.62
2023-11-17,minna,rice,390.53
2023-11-18,minna,rice,367.35
2023-11-19,minna,rice,375.19
2023-11-20,minna,rice,356.67
2023-11-21,minna,rice,383.22
2023-11-22,minna,rice,376.77
2023-11-23,minna,rice,361.07
2023-11-24,minna,rice,361.11
2023-11-25,minna,rice,396.7
2023-11-26,minna,rice,401.65
2023-11-27,minna,rice,370.24
2023-11-28,minna,rice,374.12
2023-11-29,minna,rice,378.75
2023-11-30,minna,rice,375.02
2023-12-01,minna,rice,348.82
2023-12-02,minna,rice,378.8
2023-12-03,minna,rice,342.68
2023-12-04,minna,rice,361.98
2023-12-05,minna,rice,379.61
2023-12-06,minna,rice,380.88
2023-12-07,minna,rice,360.61
2023-12-08,minna,rice,365.57
2023-12-09,minna,rice,363.57
2023-12-10,minna,rice,370.53
2023-12-11,minna,rice,371.56
2023-12-12,minna,rice,381.47
2023-12-13,minna,rice,364.45
2023-12-14,minna,rice,377.16
2023-12-15,minna,rice,379.04
2023-12-16,minna,rice,374.6
2023-12-17,minna,rice,368.02
2023-12-18,minna,rice,374.31
2023-12-19,minna,rice,382.48
2023-12-20,minna,rice,383.73
2023-12-21,minna,rice,397.71
2023-12-22,minna,rice,357.56
2023-12-23,minna,rice,365.45
2023-12-24,minna,rice,348.68
2023-12-25,minna,rice,385.14
2023-12-26,minna,rice,367.06
2023-12-27,minna,rice,374.84
2023-12-28,minna,rice,363.29
2023-12-29,minna,rice,367.32
2023-12-30,minna,rice,389.57
2023-12-31,minna,rice,382.06
2024-01-01,minna,rice,370.6
2024-01-02,minna,rice,383.27
2024-01-03,minna,rice,383.68
2024-01-04,minna,rice,366.86
2024-01-05,minna,rice,351.53
2024-01-06,minna,rice,359.8
2024-01-07,minna,rice,353.6
2024-01-08,minna,rice,389.57
2024-01-09,minna,rice,392.19
2024-01-10,minna,rice,395.87
2024-01-11,minna,rice,344.39
2024-01-12,minna,rice,388.79
2024-01-13,minna,rice,405.27
2024-01-14,minna,rice,389.68
2024-01-15,minna,rice,343.12
2024-01-16,minna,rice,399.4
2024-01-17,minna,rice,374.86
2024-01-18,minna,rice,371.12
2024-01-19,minna,rice,381.1
2024-01-20,minna,rice,359.82
2024-01-21,minna,rice,375.07
2024-01-22,minna,rice,398.44
2024-01-23,minna,rice,384.37
2024-01-24,minna,rice,376.51
2024-01-25,minna,rice,377.18
2024-01-26,minna,rice,359.22
2024-01-27,minna,rice,374.22
2024-01-28,minna,rice,353.22
2024-01-29,minna,rice,391.5
2024-01-30,minna,rice,345.83
2024-01-31,minna,rice,389.62
2024-02-01,minna,rice,391.67
2024-02-02,minna,rice,396.8
2024-02-03,minna,rice,379.45
2024-02-04,minna,rice,391.61
2024-02-05,minna,rice,376.49
2024-02-06,minna,rice,362.09
2024-02-07,minna,rice,401.29
2024-02-08,minna,rice,378.3
2024-02-09,minna,rice,359.82
2024-02-10,minna,rice,373.63
2024-02-11,minna,rice,374.52
2024-02-12,minna,rice,387.58
2024-02-13,minna,rice,414.91
2024-02-14,minna,rice,389.13
2024-02-15,minna,rice,384.96
2024-02-16,minna,rice,417.5
2024-02-17,minna,rice,396.72
2024-02-18,minna,rice,386.7
2024-02-19,minna,rice,376.57
2024-02-20,minna,rice,388.33
2024-02-21,minna,rice,383.23
2024-02-22,minna,rice,385.87
2024-02-23,minna,rice,403.77
2024-02-24,minna,rice,377.61
2024-02-25,minna,rice,393.09
2024-02-26,minna,rice,399.73
2024-02-27,minna,rice,377.07
2024-02-28,minna,rice,375.19
2024-02-29,minna,rice,385.23
2024-03-01,minna,rice,381.19
2024-03-02,minna,rice,404.72
2024-03-03,minna,rice,374.31
2024-03-04,minna,rice,390.07
2024-03-05,minna,rice,425.98
2024-03-06,minna,rice,395.88
2024-03-07,minna,rice,398.71
2024-03-08,minna,rice,407.49
2024-03-09,minna,rice,384.7
2024-03-10,minna,rice,376.3
2024-03-11,minna,rice,394.78
2024-03-12,minna,rice,396.52
2024-03-13,minna,rice,370.02
2024-03-14,minna,rice,399.03
2024-03-15,minna,rice,409.46
2024-03-16,minna,rice,381.56
2024-03-17,minna,rice,401.35
2024-03-18,minna,rice,408.37
2024-03-19,minna,rice,404.49
2024-03-20,minna,rice,406.34
2024-03-21,minna,rice,393.59
2024-03-22,minna,rice,381.45
2024-03-23,minna,rice,391.7
2024-03-24,minna,rice,390.22
2024-03-25,minna,rice,397.97
2024-03-26,minna,rice,415.29
2024-03-27,minna,rice,381.38
2024-03-28,minna,rice,402.74
2024-03-29,minna,rice,385.98
2024-03-30,minna,rice,391.14
2024-03-31,minna,rice,410.26
2024-04-01,minna,rice,385.76
2024-04-02,minna,rice,413.84
2024-04-03,minna,rice,384.51
2024-04-04,minna,rice,413.95
2024-04-05,minna,rice,382.76
2024-04-06,minna,rice,396.64
2024-04-07,minna,rice,433.18
2024-04-08,minna,rice,431.04
2024-04-09,minna,rice,401.22
2024-04-10,minna,rice,413.26
2024-04-11,minna,rice,425.47
2024-04-12,minna,rice,418.54
2024-04-13,minna,rice,405.43
2024-04-14,minna,rice,399.18
2024-04-15,minna,rice,422.89
2024-04-16,minna,rice,427.21
2024-04-17,minna,rice,436.14
2024-04-18,minna,rice,387.99
2024-04-19,minna,rice,394.77
2024-04-20,minna,rice,429.91
2024-04-21,minna,rice,391.63
2024-04-22,minna,rice,432.14
2024-04-23,minna,rice,411.9
2024-04-24,minna,rice,408.09
2024-04-25,minna,rice,419.05
2024-04-26,minna,rice,397.42
2024-04-27,minna,rice,429.05
2024-04-28,minna,rice,442.01
2024-04-29,minna,rice,430.86
2024-04-30,minna,rice,415.44
2024-05-01,minna,rice,397.52
2024-05-02,minna,rice,398.64
2024-05-03,minna,rice,401.65
2024-05-04,minna,rice,421.08
2024-05-05,minna,rice,423.45
2024-05-06,minna,rice,434.83
2024-05-07,minna,rice,397.25
2024-05-08,minna,rice,442.3
2024-05-09,minna,rice,434.04
2024-05-10,minna,rice,419.99
2024-05-11,minna,rice,408.21
2024-05-12,minna,rice,443.69
2024-05-13,minna,rice,422.08
2024-05-14,minna,rice,426.65
2024-05-15,minna,rice,433.0
2024-05-16,minna,rice,414.99
2024-05-17,minna,rice,424.59
2024-05-18,minna,rice,441.58
2024-05-19,minna,rice,440.69
2024-05-20,minna,rice,441.38
2024-05-21,minna,rice,414.33
2024-05-22,minna,rice,428.03
2024-05-23,minna,rice,426.3
2024-05-24,minna,rice,438.61
2024-05-25,minna,rice,437.88
2024-05-26,minna,rice,435.85
2024-05-27,minna,rice,469.47
2024-05-28,minna,rice,430.55
2024-05-29,minna,rice,429.42
2024-05-30,minna,rice,419.24
2024-05-31,minna,rice,414.32
2024-06-01,minna,rice,419.4
2024-06-02,minna,rice,427.11
2024-06-03,minna,rice,456.69
2024-06-04,minna,rice,439.02
2024-06-05,minna,rice,441.75
2024-06-06,minna,rice,438.13
2024-06-07,minna,rice,445.26
2024-06-08,minna,rice,460.61
2024-06-09,minna,rice,412.51
2024-06-10,minna,rice,459.01
2024-06-11,minna,rice,406.07
2024-06-12,minna,rice,442.98
2024-06-13,minna,rice,474.46
2024-06-14,minna,rice,453.32
2024-06-15,minna,rice,449.41
2024-06-16,minna,rice,473.22
2024-06-17,minna,rice,434.99
2024-06-18,minna,rice,451.75
2024-06-19,minna,rice,454.29
2024-06-20,minna,rice,439.01
2024-06-21,minna,rice,440.75
2024-06-22,minna,rice,439.65
2024-06-23,minna,rice,449.15
2024-06-24,minna,rice,456.19
2024-06-25,minna,rice,450.58
2024-06-26,minna,rice,459.43
2024-06-27,minna,rice,421.53
2024-06-28,minna,rice,447.04
2024-06-29,minna,rice,435.95
2024-06-30,minna,rice,455.36
2024-07-01,minna,rice,455.58
2024-07-02,minna,rice,450.24
2024-07-03,minna,rice,459.62
2024-07-04,minna,rice,467.02
2024-07-05,minna,rice,452.28
2024-07-06,minna,rice,438.5
2024-07-07,minna,rice,431.33
2024-07-08,minna,rice,454.88
2024-07-09,minna,rice,458.22
2024-07-10,minna,rice,441.27
2024-07-11,minna,rice,465.92
2024-07-12,minna,rice,449.34
2024-07-13,minna,rice,432.57
2024-07-14,minna,rice,474.64
2024-07-15,minna,rice,473.39
2024-07-16,minna,rice,428.52
2024-07-17,minna,rice,449.67
2024-07-18,minna,rice,449.46
2024-07-19,minna,rice,481.89
2024-07-20,minna,rice,457.33
2024-07-21,minna,rice,437.67
2024-07-22,minna,rice,472.04
2024-07-23,minna,rice,442.12
2024-07-24,minna,rice,456.32
2024-07-25,minna,rice,449.34
2024-07-26,minna,rice,452.64
2024-07-27,minna,rice,474.38
2024-07-28,minna,rice,483.03
2024-07-29,minna,rice,443.3
2024-07-30,minna,rice,470.78
2024-07-31,minna,rice,451.61
2024-08-01,minna,rice,452.32
2024-08-02,minna,rice,469.65
2024-08-03,minna,rice,448.17
2024-08-04,minna,rice,469.88
2024-08-05,minna,rice,473.84
2024-08-06,minna,rice,457.43
2024-08-07,minna,rice,482.86
2024-08-08,minna,rice,445.87
2024-08-09,minna,rice,483.57
2024-08-10,minna,rice,436.7
2024-08-11,minna,rice,503.38
2024-08-12,minna,rice,459.12
2024-08-13,minna,rice,448.5
2024-08-14,minna,rice,461.99
2024-08-15,minna,rice,450.53
2024-08-16,minna,rice,471.23
2024-08-17,minna,rice,485.44
2024-08-18,minna,rice,451.8
2024-08-19,minna,rice,474.48
2024-08-20,minna,rice,444.4
2024-08-21,minna,rice,481.27
2024-08-22,minna,rice,472.59
2024-08-23,minna,rice,482.17
2024-08-24,minna,rice,465.14
2024-08-25,minna,rice,460.78
2024-08-26,minna,rice,478.81
2024-08-27,minna,rice,448.51
2024-08-28,minna,rice,442.39
2024-08-29,minna,rice,467.37
2024-08-30,minna,rice,461.95
2024-08-31,minna,rice,475.54
2024-09-01,minna,rice,483.31
2024-09-02,minna,rice,475.39
2024-09-03,minna,rice,482.31
2024-09-04,minna,rice,472.48
2024-09-05,minna,rice,475.01
2024-09-06,minna,rice,466.31
2024-09-07,minna,rice,474.68
2024-09-08,minna,rice,470.44
2024-09-09,minna,rice,472.73
2024-09-10,minna,rice,465.71
2024-09-11,minna,rice,479.69
2024-09-12,minna,rice,457.95
2024-09-13,minna,rice,467.86
2024-09-14,minna,rice,486.89
2024-09-15,minna,rice,454.52
2024-09-16,minna,rice,437.14
2024-09-17,minna,rice,473.31
2024-09-18,minna,rice,464.36
2024-09-19,minna,rice,482.47
2024-09-20,minna,rice,466.09
2024-09-21,minna,rice,459.26
2024-09-22,minna,rice,466.77
2024-09-23,minna,rice,483.44
2024-09-24,minna,rice,475.96
2024-09-25,minna,rice,432.81
2024-09-26,minna,rice,470.23
2024-09-27,minna,rice,470.86
2024-09-28,minna,rice,467.14
2024-09-29,minna,rice,458.56
2024-09-30,minna,rice,484.3
2024-10-01,minna,rice,484.9
2024-10-02,minna,rice,435.44
2024-10-03,minna,rice,455.43
2024-10-04,minna,rice,464.66
2024-10-05,minna,rice,480.17
2024-10-06,minna,rice,466.96
2024-10-07,minna,rice,456.53
2024-10-08,minna,rice,476.32
2024-10-09,minna,rice,462.99
2024-10-10,minna,rice,464.17
2024-10-11,minna,rice,465.3
2024-10-12,minna,rice,473.73
2024-10-13,minna,rice,460.92
2024-10-14,minna,rice,474.99
2024-10-15,minna,rice,463.92
2024-10-16,minna,rice,449.5
2024-10-17,minna,rice,464.05
2024-10-18,minna,rice,449.84
2024-10-19,minna,rice,464.75
2024-10-20,minna,rice,475.82
2024-10-21,minna,rice,448.36
2024-10-22,minna,rice,468.72
2024-10-23,minna,rice,451.41
2024-10-24,minna,rice,465.93
2024-10-25,minna,rice,475.12
2024-10-26,minna,rice,432.08
2024-10-27,minna,rice,446.36
2024-10-28,minna,rice,456.78
2024-10-29,minna,rice,466.31
2024-10-30,minna,rice,459.16
2024-10-31,minna,rice,460.62
2024-11-01,minna,rice,490.25
2024-11-02,minna,rice,443.37
2024-11-03,minna,rice,476.7
2024-11-04,minna,rice,455.15
2024-11-05,minna,rice,467.74
2024-11-06,minna,rice,490.05
2024-11-07,minna,rice,469.14
2024-11-08,minna,rice,464.31
2024-11-09,minna,rice,481.57
2024-11-10,minna,rice,474.47
2024-11-11,minna,rice,446.61
2024-11-12,minna,rice,461.95
2024-11-13,minna,rice,432.83
2024-11-14,minna,rice,449.36
2024-11-15,minna,rice,461.26
2024-11-16,minna,rice,447.81
2024-11-17,minna,rice,460.01
2024-11-18,minna,rice,455.56
2024-11-19,minna,rice,463.09
2024-11-20,minna,rice,448.99
2024-11-21,minna,rice,441.26
