date,market,crop,quantity_sold,selling_price
2024-02-12,minna,rice,3553,439.78530259997154
2024-02-13,minna,rice,2791,488.8407857411084
2024-02-14,minna,rice,2765,441.0008121147104
2024-02-15,minna,rice,2419,413.050227240008
2024-02-16,minna,rice,3218,479.32135242155044
2024-02-17,minna,rice,2496,430.4903137824261
2024-02-18,minna,rice,3446,412.82087962547564
2024-02-19,minna,rice,2503,447.54950024152924
2024-02-20,minna,rice,2889,425.8277427304387
2024-02-21,minna,rice,3310,417.43390485654373
2024-02-22,minna,rice,3490,457.7128371636665
2024-02-23,minna,rice,2465,471.5663968310498
2024-02-24,minna,rice,2281,427.47133168588994
2024-02-25,minna,rice,3589,426.71691388307045
2024-02-26,minna,rice,2724,478.07235294113696
2024-02-27,minna,rice,3061,452.2275809085952
2024-02-28,minna,rice,2859,437.1756662102747
2024-02-29,minna,rice,2320,459.67955906203855
2024-03-01,minna,rice,2820,405.1209328798331
2024-03-02,minna,rice,3286,442.48418203255636
2024-03-03,minna,rice,1809,436.47554270888673
2024-03-04,minna,rice,2466,424.6567982148749
2024-03-05,minna,rice,2767,470.36831161536327
2024-03-06,minna,rice,3304,442.2657980594657
2024-03-07,minna,rice,3590,443.1390852996071
2024-03-08,minna,rice,2537,482.08261986199517
2024-03-09,minna,rice,3828,416.3919311113279
2024-03-10,minna,rice,4909,428.54611265831346
2024-03-11,minna,rice,3329,472.9486202413787
2024-03-12,minna,rice,3225,436.2567194183855
2024-03-13,minna,rice,2259,432.3163984328371
2024-03-14,minna,rice,2604,427.3635002650156
2024-03-15,minna,rice,2450,452.96086367138395
2024-03-16,minna,rice,2376,424.7715690933252
2024-03-17,minna,rice,3376,436.3043590055392
2024-03-18,minna,rice,3049,476.5200467849355
2024-03-19,minna,rice,2552,473.88289382366844
2024-03-20,minna,rice,3205,432.1798785802199
2024-03-21,minna,rice,3533,453.97075180825993
2024-03-22,minna,rice,3590,416.35414416361334
2024-03-23,minna,rice,3902,448.74671472427497
2024-03-24,minna,rice,3253,456.80942674064295
2024-03-25,minna,rice,2327,427.0052869714897
2024-03-26,minna,rice,3560,475.42268298607826
2024-03-27,minna,rice,2659,410.44995393293556
2024-03-28,minna,rice,3247,423.60612133722765
2024-03-29,minna,rice,4438,434.23188811776754
2024-03-30,minna,rice,4079,429.23762381370216
2024-03-31,minna,rice,3893,441.9605982759885
2024-04-01,minna,rice,2757,416.71036691340174
2024-04-02,minna,rice,3506,455.66226493423676
2024-04-03,minna,rice,3230,457.5329280693183
2024-04-04,minna,rice,4049,457.6736942328458
2024-04-05,minna,rice,2811,433.74826091768267
2024-04-06,minna,rice,2977,430.904273999133
2024-04-07,minna,rice,2718,488.3910981514982
2024-04-08,minna,rice,3981,487.4960002913624
2024-04-09,minna,rice,3100,458.24956162529367
2024-04-10,minna,rice,3158,482.9946926262587
2024-04-11,minna,rice,3009,494.9691435096191
2024-04-12,minna,rice,3302,461.11119798162747
2024-04-13,minna,rice,4357,473.37811744109155
2024-04-14,minna,rice,2523,473.25739435747624
2024-04-15,minna,rice,3265,492.9215177603307
2024-04-16,minna,rice,2026,489.4508032840156
2024-04-17,minna,rice,3534,489.143441508967
2024-04-18,minna,rice,3141,416.8112211402068
2024-04-19,minna,rice,2933,459.1204954138319
2024-04-20,minna,rice,4005,510.7517300769743
2024-04-21,minna,rice,4424,458.27132297336846
2024-04-22,minna,rice,3439,485.7154915298065
2024-04-23,minna,rice,3400,435.0540493026913
2024-04-24,minna,rice,3326,452.7452024477702
2024-04-25,minna,rice,2310,478.14256088861464
2024-04-26,minna,rice,1758,431.28384154454363
2024-04-27,minna,rice,4045,496.77296117078606
2024-04-28,minna,rice,3093,472.06921511225266
2024-04-29,minna,rice,3141,487.17015364950237
2024-04-30,minna,rice,3189,463.604191831488
2024-05-01,minna,rice,3698,434.36292974616777
2024-05-02,minna,rice,2303,430.27565888219436
2024-05-03,minna,rice,2541,457.2101530414129
2024-05-04,minna,rice,4041,461.5834454386192
2024-05-05,minna,rice,3041,473.89289353797324
2024-05-06,minna,rice,3085,479.32639751180034
2024-05-07,minna,rice,3033,434.882021018087
2024-05-08,minna,rice,4032,528.2090545186221
2024-05-09,minna,rice,2766,490.67373386580863
2024-05-10,minna,rice,2907,443.5004393217825
2024-05-11,minna,rice,3811,483.3743997840374
2024-05-12,minna,rice,2560,532.1725339795286
2024-05-13,minna,rice,2744,465.17852525241966
2024-05-14,minna,rice,2753,480.86682352003936
2024-05-15,minna,rice,2523,460.362812768369
2024-05-16,minna,rice,3809,492.7548934072393
2024-05-17,minna,rice,2293,471.13170997310857
2024-05-18,minna,rice,4187,468.3454982108998
2024-05-19,minna,rice,3563,485.34677308962625
2024-05-20,minna,rice,3677,487.01552135827865
2024-05-21,minna,rice,3529,435.46515459111515
2024-05-22,minna,rice,3009,484.83937624391797
2024-05-23,minna,rice,2875,483.15047910339393
2024-05-24,minna,rice,3235,525.6852832221545
2024-05-25,minna,rice,3123,505.8214665772713
2024-05-26,minna,rice,2310,482.7589127912127
2024-05-27,minna,rice,3026,533.2561846255101
2024-05-28,minna,rice,3361,468.783774534439
2024-05-29,minna,rice,3412,451.1075891737546
2024-05-30,minna,rice,3414,446.9484854530056
2024-05-31,minna,rice,2608,453.4391647585805
2024-06-01,minna,rice,4193,474.5294185159136
2024-06-02,minna,rice,3934,511.3072724564131
2024-06-03,minna,rice,2995,514.0790779646281
2024-06-04,minna,rice,2812,480.2871424324139
2024-06-05,minna,rice,4216,508.4159883306965
2024-06-06,minna,rice,3176,465.810416517256
2024-06-07,minna,rice,2867,501.7022859636694
2024-06-08,minna,rice,2402,492.955532749305
2024-06-09,minna,rice,2123,491.0123622823422
2024-06-10,minna,rice,3010,512.8383557402267
2024-06-11,minna,rice,2903,479.63116122484644
2024-06-12,minna,rice,2368,502.0220880921291
2024-06-13,minna,rice,2682,501.0662010792659
2024-06-14,minna,rice,3963,520.0359583483814
2024-06-15,minna,rice,2624,483.39987616355677
2024-06-16,minna,rice,3117,530.679967072454
2024-06-17,minna,rice,3955,482.01762606443447
2024-06-18,minna,rice,2798,519.2843824334241
2024-06-19,minna,rice,3576,517.6265829090712
2024-06-20,minna,rice,3813,514.0159657261453
2024-06-21,minna,rice,3597,504.8803718894681
2024-06-22,minna,rice,3281,472.1163730303172
2024-06-23,minna,rice,2345,477.9348200522219
2024-06-24,minna,rice,2264,526.3730061123536
2024-06-25,minna,rice,3953,505.4505488407661
2024-06-26,minna,rice,4010,519.8306620958941
2024-06-27,minna,rice,2321,449.4296925524284
2024-06-28,minna,rice,3521,491.43030712716927
2024-06-29,minna,rice,2770,457.7730590409738
2024-06-30,minna,rice,2956,532.2571270646555
2024-07-01,minna,rice,3397,498.7063943349086
2024-07-02,minna,rice,1912,535.5620804120833
2024-07-03,minna,rice,2524,497.12225154238234
2024-07-04,minna,rice,3833,500.02475052030877
2024-07-05,minna,rice,2832,490.6308595507783
2024-07-06,minna,rice,3936,520.9134048346555
2024-07-07,minna,rice,3530,508.39567832294074
2024-07-08,minna,rice,1659,534.4868473284665
2024-07-09,minna,rice,3496,546.5715629304484
2024-07-10,minna,rice,3176,525.2291721273592
2024-07-11,minna,rice,2322,506.02433411581427
2024-07-12,minna,rice,2004,528.21016828809
2024-07-13,minna,rice,2802,454.8300433349918
2024-07-14,minna,rice,2485,540.7084339610478
2024-07-15,minna,rice,2267,549.3736385237725
2024-07-16,minna,rice,3462,474.4704216539248
2024-07-17,minna,rice,3126,511.8611010724478
2024-07-18,minna,rice,2947,488.94412134978825
2024-07-19,minna,rice,2976,552.8119042103513
2024-07-20,minna,rice,3102,529.8525166196921
2024-07-21,minna,rice,3668,475.2953035062869
2024-07-22,minna,rice,1552,528.6249752388136
2024-07-23,minna,rice,3283,508.6517875301881
2024-07-24,minna,rice,1870,521.163427988488
2024-07-25,minna,rice,2889,510.4855016761839
2024-07-26,minna,rice,3205,512.9464581266074
2024-07-27,minna,rice,4011,526.1334370917926
2024-07-28,minna,rice,3323,556.2484380426131
2024-07-29,minna,rice,2589,528.3521940211615
2024-07-30,minna,rice,3561,530.901996654252
2024-07-31,minna,rice,3549,512.4809302999828
2024-08-01,minna,rice,3558,496.8294433146393
2024-08-02,minna,rice,2620,562.2721694759534
2024-08-03,minna,rice,3153,482.9478078885863
2024-08-04,minna,rice,2733,550.0793049326447
2024-08-05,minna,rice,2746,515.3925580761282
2024-08-06,minna,rice,2899,541.2568093969182
2024-08-07,minna,rice,2850,527.3062382832518
2024-08-08,minna,rice,2487,485.6941342031487
2024-08-09,minna,rice,3953,518.1970507015229
2024-08-10,minna,rice,3012,466.0520258289217
2024-08-11,minna,rice,3284,543.560846891876
2024-08-12,minna,rice,3649,494.59598190117066
2024-08-13,minna,rice,1637,489.60917526947475
2024-08-14,minna,rice,2756,485.18668198690943
2024-08-15,minna,rice,3835,476.70175772036407
2024-08-16,minna,rice,2590,507.0838463967094
2024-08-17,minna,rice,2943,562.7130510490275
2024-08-18,minna,rice,1627,514.9312400834147
2024-08-19,minna,rice,1464,554.3244506496453
2024-08-20,minna,rice,2803,474.7127806560444
2024-08-21,minna,rice,2794,572.9636739389439
2024-08-22,minna,rice,2489,511.8607328439751
2024-08-23,minna,rice,3096,558.7571631549715
2024-08-24,minna,rice,3155,491.5239824683779
2024-08-25,minna,rice,2481,513.2514429123883
2024-08-26,minna,rice,3545,536.8147447685358
2024-08-27,minna,rice,3004,480.5254636187477
2024-08-28,minna,rice,3592,471.94933699266727
2024-08-29,minna,rice,2275,506.984942598801
2024-08-30,minna,rice,3125,492.07251384417793
2024-08-31,minna,rice,2872,501.7166465693525
2024-09-01,minna,rice,3219,579.4725376702904
2024-09-02,minna,rice,2570,541.2768362434668
2024-09-03,minna,rice,2896,545.3249114318243
2024-09-04,minna,rice,2876,546.8241270422191
2024-09-05,minna,rice,3506,569.0337009322855
2024-09-06,minna,rice,4104,503.4772816967191
2024-09-07,minna,rice,3151,519.1210887744976
2024-09-08,minna,rice,2862,517.4270563309386
2024-09-09,minna,rice,1705,516.7629392015493
2024-09-10,minna,rice,3530,553.0661536373268
2024-09-11,minna,rice,2845,503.88799025892536
2024-09-12,minna,rice,2399,536.3135105371945
2024-09-13,minna,rice,3297,501.68181797096173
2024-09-14,minna,rice,2638,541.6703966201769
2024-09-15,minna,rice,2438,498.6482417897971
2024-09-16,minna,rice,3558,502.7540033050026
2024-09-17,minna,rice,3356,553.9572106223875
2024-09-18,minna,rice,2556,513.6543986004165
2024-09-19,minna,rice,2828,577.911035568515
2024-09-20,minna,rice,2823,540.1104475984605
2024-09-21,minna,rice,2015,483.5256994457595
2024-09-22,minna,rice,2797,537.0513621653324
2024-09-23,minna,rice,2624,565.0522994257443
2024-09-24,minna,rice,3275,526.2146777029869
2024-09-25,minna,rice,3237,494.71086674313693
2024-09-26,minna,rice,3118,558.6825453284825
2024-09-27,minna,rice,3436,499.92021010222305
2024-09-28,minna,rice,2911,522.2926105286087
2024-09-29,minna,rice,2571,498.6407910306395
2024-09-30,minna,rice,3780,550.3565041717276
2024-10-01,minna,rice,3634,558.314073531015
2024-10-02,minna,rice,3075,484.76649135681595
2024-10-03,minna,rice,3755,542.2346332862733
2024-10-04,minna,rice,3453,536.9793285819167
2024-10-05,minna,rice,1699,568.3880543569735
2024-10-06,minna,rice,3449,545.8192452889281
2024-10-07,minna,rice,3132,516.249801819913
2024-10-08,minna,rice,2718,507.54115127173634
2024-10-09,minna,rice,2199,535.3191000162383
2024-10-10,minna,rice,3169,506.7665076760739
2024-10-11,minna,rice,2144,548.2486473616111
2024-10-12,minna,rice,2973,497.62975701600783
2024-10-13,minna,rice,3044,547.7212986458248
2024-10-14,minna,rice,3731,513.3177451657475
2024-10-15,minna,rice,3153,536.2957476849098
2024-10-16,minna,rice,2511,497.09654764377814
2024-10-17,minna,rice,2977,503.52582333401216
2024-10-18,minna,rice,2883,495.7778615216612
2024-10-19,minna,rice,4140,555.136342773167
2024-10-20,minna,rice,3038,509.8887008935093
2024-10-21,minna,rice,2339,485.6212741464278
2024-10-22,minna,rice,3445,536.699920238822
2024-10-23,minna,rice,2649,489.24285196388297
2024-10-24,minna,rice,3275,542.4396450832099
2024-10-25,minna,rice,1880,532.4990483991907
2024-10-26,minna,rice,3147,512.9797224547224
2024-10-27,minna,rice,2816,534.3300074707287
2024-10-28,minna,rice,3951,534.0814247851259
2024-10-29,minna,rice,1792,546.4611415746662
2024-10-30,minna,rice,3434,543.8075469652726
2024-10-31,minna,rice,3470,520.643209479176
2024-11-01,minna,rice,2537,543.586776241916
2024-11-02,minna,rice,3193,507.78838338589196
2024-11-03,minna,rice,3852,504.986476278986
2024-11-04,minna,rice,1993,511.5859300032719
2024-11-05,minna,rice,3433,506.70351732878277
2024-11-06,minna,rice,2375,523.5868596727405
2024-11-07,minna,rice,3202,505.85569839725486
2024-11-08,minna,rice,2962,528.7462851718509
2024-11-09,minna,rice,3019,561.5268830061968
2024-11-10,minna,rice,2589,518.774451891378
2024-11-11,minna,rice,2637,515.8086427139096
2024-11-12,minna,rice,3007,494.3649922475205
2024-11-13,minna,rice,1987,484.41439398879896
2024-11-14,minna,rice,2610,526.7907916445906
2024-11-15,minna,rice,3113,549.1832537856327
2024-11-16,minna,rice,3363,491.2565259119638
2024-11-17,minna,rice,2571,529.7055139172949
2024-11-18,minna,rice,3469,502.0572839051529
2024-11-19,minna,rice,2749,545.207251196363
2024-11-20,minna,rice,2582,482.0100545728893
2024-11-21,minna,rice,3365,514.9276433547975
2024-11-22,minna,rice,3325,566.566528246577
2024-11-23,minna,rice,2920,515.7555545149017
2024-11-24,minna,rice,2156,547.5504114324193
2024-11-25,minna,rice,3001,503.3600866026787
2024-11-26,minna,rice,2122,543.4731463198549
2024-11-27,minna,rice,2370,470.1159663651818
2024-11-28,minna,rice,2934,475.325611390643
2024-11-29,minna,rice,3586,540.699896719826
2024-11-30,minna,rice,2859,531.629517390779
2024-12-01,minna,rice,2787,465.5798760200499
2024-12-02,minna,rice,2328,522.7508705515661
2024-12-03,minna,rice,2156,539.0594891704636
2024-12-04,minna,rice,2578,481.8886724621574
2024-12-05,minna,rice,2614,507.4267634575031
2024-12-06,minna,rice,2812,528.2744257498865
2024-12-07,minna,rice,3013,530.2259723062036
2024-12-08,minna,rice,3813,473.5301406477765
2024-12-09,minna,rice,3063,548.9349136950462
2024-12-10,minna,rice,2724,500.75528057790984
2024-12-11,minna,rice,2996,533.7930828947269
2024-12-12,minna,rice,3133,556.6893412397187
2024-12-13,minna,rice,3117,516.594556151752
2024-12-14,minna,rice,3025,501.66084562584024
2024-12-15,minna,rice,2915,465.3827436598885
2024-12-16,minna,rice,2904,516.1705157835024
2024-12-17,minna,rice,2360,468.8358675859754
2024-12-18,minna,rice,3275,504.7764284024704
2024-12-19,minna,rice,4208,525.9968388824174
2024-12-20,minna,rice,3335,536.3228513670875
2024-12-21,minna,rice,2759,539.1142763203354
2024-12-22,minna,rice,2411,506.6039654683388
2024-12-23,minna,rice,2723,489.08097241733077
2024-12-24,minna,rice,2978,498.8107960387443
2024-12-25,minna,rice,2956,419.839884556866
2024-12-26,minna,rice,3097,467.74431688468366
2024-12-27,minna,rice,3276,500.57363779399844
2024-12-28,minna,rice,2914,490.29143951268577
2024-12-29,minna,rice,3153,492.83921373227963
2024-12-30,minna,rice,2773,505.1051945351185
2024-12-31,minna,rice,3232,502.2014199989184
2023-01-01,lagos,tomato,1660,329.7587381734952
2023-01-02,lagos,tomato,2770,317.5081230235979
2023-01-03,lagos,tomato,2475,336.037209310155
2023-01-04,lagos,tomato,1333,330.1074508494008
2023-01-05,lagos,tomato,2052,339.5013707118851
2023-01-06,lagos,tomato,1884,357.6946237552402
2023-01-07,lagos,tomato,2448,327.22583045737423
2023-01-08,lagos,tomato,2206,362.0900113364063
2023-01-09,lagos,tomato,2115,365.418196042562
2023-01-10,lagos,tomato,2903,310.2856851918211
2023-01-11,lagos,tomato,2004,350.0629083775052
2023-01-12,lagos,tomato,1956,319.1965355008742
2023-01-13,lagos,tomato,2651,380.21234482235366
2023-01-14,lagos,tomato,1979,378.95541878281705
2023-01-15,lagos,tomato,1674,333.0920967086907
2023-01-16,lagos,tomato,2216,342.4093634233679
2023-01-17,lagos,tomato,2998,352.8646687485566
2023-01-18,lagos,tomato,2258,347.66959028715075
2023-01-19,lagos,tomato,2122,341.3271696778711
2023-01-20,lagos,tomato,1526,366.3885283332832
2023-01-21,lagos,tomato,1588,335.86252037526174
2023-01-22,lagos,tomato,2331,371.5694800916322
2023-01-23,lagos,tomato,1781,346.7457620001774
2023-01-24,lagos,tomato,2290,379.5953034031431
2023-01-25,lagos,tomato,2043,351.5091043650681
2023-01-26,lagos,tomato,2368,374.8116809011675
2023-01-27,lagos,tomato,2060,366.4010124230192
2023-01-28,lagos,tomato,1788,392.9095863862956
2023-01-29,lagos,tomato,1608,327.3034304786291
2023-01-30,lagos,tomato,1622,379.1158700267979
2023-01-31,lagos,tomato,3087,378.37389526001675
2023-02-01,lagos,tomato,2195,324.5587142343861
2023-02-02,lagos,tomato,2294,339.0194422647294
2023-02-03,lagos,tomato,2087,345.066422685296
2023-02-04,lagos,tomato,1904,392.4017864846662
2023-02-05,lagos,tomato,1818,368.5465595049549
2023-02-06,lagos,tomato,2188,370.27915976154554
2023-02-07,lagos,tomato,2185,357.9941809117964
2023-02-08,lagos,tomato,2499,354.4542429334953
2023-02-09,lagos,tomato,2157,374.88064200292774
2023-02-10,lagos,tomato,1534,397.97289287776863
2023-02-11,lagos,tomato,2666,391.964472192693
2023-02-12,lagos,tomato,2686,355.19010903613895
2023-02-13,lagos,tomato,1372,357.75354038606275
2023-02-14,lagos,tomato,1809,357.8574720034489
2023-02-15,lagos,tomato,1437,392.0833532103267
2023-02-16,lagos,tomato,2397,353.5990731500117
2023-02-17,lagos,tomato,2555,329.33030706959124
2023-02-18,lagos,tomato,2191,334.4411435365215
2023-02-19,lagos,tomato,2310,337.81918490734756
2023-02-20,lagos,tomato,2591,371.73478415557145
2023-02-21,lagos,tomato,1904,394.29172650852314
2023-02-22,lagos,tomato,2959,358.7771701022656
2023-02-23,lagos,tomato,1646,389.63894370140883
2023-02-24,lagos,tomato,2314,351.557229477369
2023-02-25,lagos,tomato,1996,339.46027780491687
2023-02-26,lagos,tomato,2111,385.6117741077962
2023-02-27,lagos,tomato,2266,367.6606065640628
2023-02-28,lagos,tomato,2098,366.4340181931307
2023-03-01,lagos,tomato,2063,358.083022629857
2023-03-02,lagos,tomato,2611,374.68196269165173
2023-03-03,lagos,tomato,1957,352.4646379246006
2023-03-04,lagos,tomato,2240,380.1443783557288
2023-03-05,lagos,tomato,1787,379.1487517760767
2023-03-06,lagos,tomato,2055,376.22069998878993
2023-03-07,lagos,tomato,1997,360.2331817590857
2023-03-08,lagos,tomato,2134,367.5723106151553
2023-03-09,lagos,tomato,1882,393.2701434854044
2023-03-10,lagos,tomato,2262,334.7100861612247
2023-03-11,lagos,tomato,1425,392.0350612046531
2023-03-12,lagos,tomato,2062,394.9584489406746
2023-03-13,lagos,tomato,1675,390.401050007113
2023-03-14,lagos,tomato,1769,366.7397708772862
2023-03-15,lagos,tomato,1666,385.448626969438
2023-03-16,lagos,tomato,1962,402.04957268359544
2023-03-17,lagos,tomato,1953,392.44960865231803
2023-03-18,lagos,tomato,1814,412.0513349093518
2023-03-19,lagos,tomato,2113,406.8325713865934
2023-03-20,lagos,tomato,1782,418.7903780478076
2023-03-21,lagos,tomato,1702,417.1731260104526
2023-03-22,lagos,tomato,3142,385.3772460851747
2023-03-23,lagos,tomato,1863,407.9504261021087
2023-03-24,lagos,tomato,2302,420.4854703598151
2023-03-25,lagos,tomato,2520,382.2437008612028
2023-03-26,lagos,tomato,2177,366.23125527853756
2023-03-27,lagos,tomato,2004,355.0593767464373
2023-03-28,lagos,tomato,1470,383.42018300545044
2023-03-29,lagos,tomato,2415,366.5147517307194
2023-03-30,lagos,tomato,2748,377.2219334811032
2023-03-31,lagos,tomato,1436,409.48131896722293
2023-04-01,lagos,tomato,1744,407.13013612288813
